# E0 = 19.46
time,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20
13.050000,5.5140803187e-01,5.2965776085e-01,5.3051881423e-01,5.3507660309e-01,5.3351676591e-01,5.3928665635e-01,5.2615153376e-01,5.2235265419e-01,5.1667609028e-01,5.2095751611e-01,4.9533447385e-01,4.8444787116e-01,4.7779604470e-01,4.7075357665e-01,4.6427179367e-01,4.5278605396e-01,4.5836416703e-01,4.6890379513e-01,4.6838013410e-01,4.5335966310e-01
13.100000,5.5190099594e-01,5.2929122993e-01,5.3186904514e-01,5.3333876277e-01,5.3239632011e-01,5.3946788397e-01,5.2636000194e-01,5.2302204682e-01,5.1679165431e-01,5.2104166656e-01,4.9513058601e-01,4.8412837072e-01,4.7853479934e-01,4.7033364896e-01,4.6403380008e-01,4.5270774697e-01,4.5917708773e-01,4.6927419728e-01,4.6897888280e-01,4.5222127262e-01
13.150000,5.5209528610e-01,5.2910661732e-01,5.3329615529e-01,5.3180116129e-01,5.3121060656e-01,5.3938684378e-01,5.2653106403e-01,5.2388715184e-01,5.1702247278e-01,5.2107172669e-01,4.9494103238e-01,4.8376764515e-01,4.7913352841e-01,4.6999646983e-01,4.6379095637e-01,4.5280874850e-01,4.6002039737e-01,4.6935344580e-01,4.6953752813e-01,4.5124116238e-01
13.200000,5.5199056766e-01,5.2911722486e-01,5.3473551095e-01,5.3050808898e-01,5.3001718160e-01,5.3903117361e-01,5.2664991897e-01,5.2490855714e-01,5.1738337107e-01,5.2106623619e-01,4.9476786053e-01,4.8335151525e-01,4.7958023538e-01,4.6975619960e-01,4.6358924443e-01,4.5302674976e-01,4.6087467033e-01,4.6914527098e-01,4.7005480263e-01,4.5044562009e-01
13.250000,5.5159047237e-01,5.2932715870e-01,5.3613037309e-01,5.2948465262e-01,5.2887937118e-01,5.3840793717e-01,5.2670101463e-01,5.2604047522e-01,5.1788202226e-01,5.2104322480e-01,4.9461681302e-01,4.8287003453e-01,4.7986866422e-01,4.6961891360e-01,4.6347330401e-01,4.5329562045e-01,4.6172524142e-01,4.6866470128e-01,4.7052632321e-01,4.4985368222e-01
13.300000,5.5090461456e-01,5.2973171864e-01,5.3743384843e-01,5.2873304505e-01,5.2786072962e-01,5.3754160841e-01,5.2667262903e-01,5.2723531510e-01,5.1851748014e-01,5.2101701752e-01,4.9449322841e-01,4.8232333513e-01,4.7999666245e-01,4.6958130282e-01,4.6348119056e-01,4.5355440884e-01,4.6256428176e-01,4.6793456653e-01,4.7094627503e-01,4.4947674195e-01
13.350000,5.4995054424e-01,5.3031768372e-01,5.3860914004e-01,5.2823414245e-01,5.2701880750e-01,5.3646912805e-01,5.2656040517e-01,5.2844703128e-01,5.1927907593e-01,5.2099845058e-01,4.9439998426e-01,4.8172353324e-01,4.7996560739e-01,4.6962997932e-01,4.6364158388e-01,4.5375393088e-01,4.6338897321e-01,4.6698519472e-01,4.7130957724e-01,4.4931722691e-01
13.400000,5.4875414693e-01,5.3106231762e-01,5.3962837690e-01,5.2795350206e-01,5.2640132024e-01,5.3523494475e-01,5.2636961125e-01,5.2963241586e-01,5.2014631922e-01,5.2099710460e-01,4.9433690126e-01,4.8109280685e-01,4.7978153927e-01,4.6974234509e-01,4.6397246466e-01,4.5386027483e-01,4.6419924053e-01,4.6585358628e-01,4.7161169104e-01,4.4936909078e-01
13.450000,5.4734868347e-01,5.3193250782e-01,5.4047198748e-01,5.2784772285e-01,5.2604344353e-01,5.3388881893e-01,5.2611524000e-01,5.3075157179e-01,5.2109108639e-01,5.2102160614e-01,4.9430114934e-01,4.8045984926e-01,4.7945614298e-01,4.6988972019e-01,4.6448049070e-01,4.5385645072e-01,4.6499752066e-01,4.6457862455e-01,4.7184760633e-01,4.4961977690e-01
13.500000,5.4577334022e-01,5.3288677923e-01,5.4112842484e-01,5.2787043381e-01,5.2596438481e-01,5.3248611819e-01,5.2582053300e-01,5.3176830155e-01,5.2208142165e-01,5.2107670638e-01,4.9428862071e-01,4.7985610300e-01,4.7900665896e-01,4.7004205335e-01,4.6516184599e-01,4.5374259358e-01,4.6578698099e-01,4.6319470095e-01,4.7201274617e-01,4.5005125262e-01
13.550000,5.4407215696e-01,5.3387975702e-01,5.4159278933e-01,5.2797777331e-01,5.2616532417e-01,5.3108758973e-01,5.2551473541e-01,5.3265179240e-01,5.2308464295e-01,5.2116055334e-01,4.9429526510e-01,4.7931172678e-01,4.7845506447e-01,4.7017121519e-01,4.6600412671e-01,4.5353465673e-01,4.6656692610e-01,4.6172825763e-01,4.7210562756e-01,4.5064001912e-01
13.600000,5.4229310175e-01,5.3486568836e-01,5.4186413737e-01,5.2813432736e-01,5.2662998715e-01,5.2975636064e-01,5.2522975464e-01,5.3337867289e-01,5.2406943790e-01,5.2126528464e-01,4.9431848987e-01,4.7885159077e-01,4.7782702271e-01,4.7025221910e-01,4.6698837512e-01,4.5326201169e-01,4.6732784130e-01,4.6019857364e-01,4.7213034184e-01,4.5135678126e-01
13.650000,5.4048742783e-01,5.3580017667e-01,5.4194246573e-01,5.2831884801e-01,5.2732636392e-01,5.2855212951e-01,5.2499705221e-01,5.3393237183e-01,5.2500760864e-01,5.2137986634e-01,4.9435879305e-01,4.7849292897e-01,4.7714985372e-01,4.7026470047e-01,4.6809077697e-01,4.5296408984e-01,4.6804831179e-01,4.5862125122e-01,4.7209856682e-01,4.5216641648e-01
13.700000,5.3870833152e-01,5.3664088898e-01,5.4182704392e-01,5.2852553261e-01,5.2820903619e-01,5.2752484911e-01,5.2484595937e-01,5.3430211614e-01,5.2587504310e-01,5.2149208732e-01,4.9442059700e-01,4.7824403648e-01,4.7645077857e-01,4.7019547343e-01,4.6928413604e-01,4.5268504023e-01,4.6869602447e-01,4.5701237742e-01,4.7203023154e-01,4.5303041656e-01
13.750000,5.3700736815e-01,5.3734803672e-01,5.4151645982e-01,5.2876026329e-01,5.2922278916e-01,5.2670992468e-01,5.2480231238e-01,5.3448425283e-01,5.2665089533e-01,5.2158895282e-01,4.9451270178e-01,4.7810342780e-01,4.7575674975e-01,4.7004105603e-01,4.7054066516e-01,4.5246710878e-01,4.6923226834e-01,4.5539208017e-01,4.7195154464e-01,4.5391114235e-01
13.800000,5.3543111411e-01,5.3788590500e-01,5.4100903629e-01,5.2903532696e-01,5.3030768572e-01,5.2612662318e-01,5.2488688601e-01,5.3448413969e-01,5.2731543511e-01,5.2165719127e-01,4.9464871628e-01,4.7806063495e-01,4.7509410074e-01,4.6980803676e-01,4.7183454946e-01,4.5234491592e-01,4.6961835847e-01,4.5378733459e-01,4.7189024624e-01,4.5477376327e-01
13.850000,5.3401989222e-01,5.3822565803e-01,5.4030547097e-01,5.2936474994e-01,5.3140426124e-01,5.2578115041e-01,5.2511315688e-01,5.3431634703e-01,5.2785051776e-01,5.2168449794e-01,4.9484628570e-01,4.7809769631e-01,4.7448660161e-01,4.6951237790e-01,4.7314123283e-01,4.5234073608e-01,4.6982139212e-01,4.5223261095e-01,4.7187058976e-01,4.5558477431e-01
13.900000,5.3280728036e-01,5.3834687033e-01,5.3941360475e-01,5.2976127476e-01,5.3245803935e-01,5.2567128016e-01,5.2548455548e-01,5.3400320948e-01,5.2824289338e-01,5.2166073218e-01,4.9512436023e-01,4.7819090903e-01,4.7395124712e-01,4.6917923685e-01,4.7443425059e-01,4.5246209726e-01,4.6981824969e-01,4.5076749658e-01,4.7191150300e-01,4.5631090942e-01
13.950000,5.3181988164e-01,5.3823712919e-01,5.3835164040e-01,5.3023381942e-01,5.3342231732e-01,5.2578843766e-01,5.2599327403e-01,5.3357238327e-01,5.2848663808e-01,5.2157883562e-01,4.9550018835e-01,4.7831381568e-01,4.7349539856e-01,4.6884112418e-01,4.7568234706e-01,4.5270189849e-01,4.6959938786e-01,4.4943349346e-01,4.7202684016e-01,4.5692114958e-01
14.000000,5.3107705631e-01,5.3789084964e-01,5.3714910495e-01,5.3078434025e-01,5.3425901306e-01,5.2611834259e-01,5.2662059391e-01,5.3305367768e-01,5.2858348657e-01,5.2143437771e-01,4.9598718213e-01,4.7844169824e-01,4.7311850651e-01,4.6853326629e-01,4.7685020211e-01,4.5304060848e-01,4.6917135408e-01,4.4827141031e-01,4.7222506545e-01,4.5738986374e-01
14.050000,5.3058968528e-01,5.3730808461e-01,5.3584737104e-01,5.3140497373e-01,5.3493922451e-01,5.2664251684e-01,5.2733810258e-01,5.3247639861e-01,5.2854229030e-01,5.2122414801e-01,4.9659216244e-01,4.7855652653e-01,4.7281677488e-01,4.6828730811e-01,4.7790129410e-01,4.5345065447e-01,4.6855703630e-01,4.4731950545e-01,4.7250711318e-01,4.5769882901e-01
14.100000,5.3035828038e-01,5.3649420533e-01,5.3450032998e-01,5.3207599681e-01,5.3544339552e-01,5.2734086454e-01,5.2811028419e-01,5.3186708159e-01,5.2837806986e-01,5.2094635609e-01,4.9731211184e-01,4.7864961862e-01,4.7258817677e-01,4.6812667113e-01,4.7879903276e-01,4.5390161135e-01,4.6779568756e-01,4.4661123436e-01,4.7286376006e-01,4.5783723127e-01
14.150000,5.3037195645e-01,5.3546086848e-01,5.3317293469e-01,5.3276637578e-01,5.3576050308e-01,5.2819459923e-01,5.2889761584e-01,5.3124747982e-01,5.2811067390e-01,5.2060286368e-01,4.9813361738e-01,4.7872158916e-01,4.7243518941e-01,4.6806618975e-01,4.7950573604e-01,4.5436363230e-01,4.6694171515e-01,4.4617111216e-01,4.7327561947e-01,4.5779972824e-01
14.200000,5.3060873613e-01,5.3422713291e-01,5.3193539787e-01,5.3343786685e-01,5.3588732412e-01,5.2918763960e-01,5.2965890924e-01,5.3063400576e-01,5.2776263169e-01,5.2020009951e-01,4.9903511575e-01,4.7878096598e-01,4.7236500880e-01,4.6811287542e-01,4.7998316810e-01,4.5481148859e-01,4.6605791167e-01,4.4601117044e-01,4.7371695463e-01,4.5758559693e-01
14.250000,5.3103766986e-01,5.3282046811e-01,5.3085518325e-01,5.3405059755e-01,5.3582776285e-01,5.3030450181e-01,5.3035395995e-01,5.3003824599e-01,5.2735689648e-01,5.1974658408e-01,4.9999077538e-01,4.7884154557e-01,4.7238832380e-01,4.6826519518e-01,4.8019536621e-01,4.5523092535e-01,4.6520535830e-01,4.4613045578e-01,4.7416058346e-01,4.5719960104e-01
14.300000,5.3162286891e-01,5.3127645595e-01,5.2998850583e-01,5.3456873665e-01,5.3559232886e-01,5.3152672333e-01,5.3094763288e-01,5.2946884317e-01,5.2691507544e-01,5.1924989887e-01,5.0097444616e-01,4.7891946266e-01,4.7251649903e-01,4.6851337620e-01,4.8011083317e-01,4.5562230098e-01,4.6443587939e-01,4.4651633942e-01,4.7458071934e-01,4.5665307376e-01
14.350000,5.3232719180e-01,5.2963634264e-01,5.2937272983e-01,5.3496588436e-01,5.3519937441e-01,5.3283027486e-01,5.3141470833e-01,5.2893500224e-01,5.2645568812e-01,5.1871620021e-01,5.0196049337e-01,4.7903044166e-01,4.7275855738e-01,4.6884126269e-01,4.7970372690e-01,4.5599870527e-01,4.6378815583e-01,4.4714716416e-01,4.7495426371e-01,4.5596383223e-01
14.400000,5.3311386659e-01,5.2794486024e-01,5.2902306206e-01,5.3522712914e-01,5.3467498192e-01,5.3418490921e-01,5.3174419523e-01,5.2844706277e-01,5.2599246332e-01,5.1815321221e-01,5.0292257265e-01,4.7918595101e-01,4.7312014367e-01,4.6922891339e-01,4.7895689891e-01,4.5638235096e-01,4.6328503522e-01,4.4799619148e-01,4.7526239418e-01,4.5515380585e-01
14.450000,5.3394754680e-01,5.2624979635e-01,5.2893223456e-01,5.3534672650e-01,5.3405074989e-01,5.3555476860e-01,5.3194075957e-01,5.2801360208e-01,5.2553382842e-01,5.1757350018e-01,5.0383305365e-01,4.7939045765e-01,4.7360356455e-01,4.6965491764e-01,4.7786781171e-01,4.5680230764e-01,4.6292993210e-01,4.4903514662e-01,4.7549221814e-01,4.5424707736e-01
14.500000,5.3479571046e-01,5.2460187896e-01,5.2906965788e-01,5.3532601729e-01,5.3336321934e-01,5.3689878070e-01,5.3202228770e-01,5.2763961760e-01,5.2508359707e-01,5.1699402180e-01,5.0466419278e-01,4.7964223924e-01,4.7420698268e-01,4.7009757452e-01,4.7645426425e-01,4.5729213319e-01,4.6270413130e-01,4.5023616033e-01,4.7563771825e-01,4.5326981466e-01
14.550000,5.3563025828e-01,5.2305344538e-01,5.2938284868e-01,5.3517407892e-01,5.3265402126e-01,5.3817062011e-01,5.3201647420e-01,5.2732698933e-01,5.2464138315e-01,5.1643340717e-01,5.0539060450e-01,4.7993795320e-01,4.7492173866e-01,4.7053656658e-01,4.7475592216e-01,4.5788413526e-01,4.6256813948e-01,4.5157127923e-01,4.7570000010e-01,4.5225013434e-01
14.600000,5.3642847257e-01,5.2165574693e-01,5.2980508471e-01,5.3490840770e-01,5.3196837353e-01,5.3931912235e-01,5.3195853536e-01,5.2707443202e-01,5.2420302792e-01,5.1591066831e-01,5.0599155282e-01,4.8027830425e-01,4.7572838612e-01,4.7095457434e-01,4.7283240051e-01,4.5860197633e-01,4.6246823530e-01,4.5300888854e-01,4.7568593276e-01,4.5121787762e-01
14.650000,5.3717327111e-01,5.2045533905e-01,5.3026472176e-01,5.3455322583e-01,5.3135242559e-01,5.4029150399e-01,5.3188706578e-01,5.2687591925e-01,5.2376234462e-01,5.1544467493e-01,5.0645245469e-01,4.8066957910e-01,4.7659502311e-01,4.7133644629e-01,4.7076223264e-01,4.5945648516e-01,4.6234613397e-01,4.5450994902e-01,4.7560604512e-01,4.5020515901e-01
14.700000,5.3785357122e-01,5.1948925415e-01,5.3069259274e-01,5.3413566363e-01,5.3084881103e-01,5.4104084335e-01,5.3183648580e-01,5.2671955957e-01,5.2331372815e-01,5.1505286588e-01,5.0676634500e-01,4.8112052567e-01,4.7748052348e-01,4.7166717020e-01,4.6864176670e-01,4.6044381820e-01,4.6214847258e-01,4.5602866404e-01,4.7547389514e-01,4.4924544349e-01
14.750000,5.3846281441e-01,5.1878076731e-01,5.3102947968e-01,5.3368074389e-01,5.3049174089e-01,5.4153574036e-01,5.3183069975e-01,5.2658853018e-01,5.2285397889e-01,5.1474902498e-01,5.0693437610e-01,4.8163936976e-01,4.7834029540e-01,4.7193215790e-01,4.6657912124e-01,4.6154405712e-01,4.6183440682e-01,4.5751635179e-01,4.7530564168e-01,4.4837070185e-01
14.800000,5.3899687347e-01,5.1833830865e-01,5.3123243346e-01,5.3320687232e-01,5.3030594816e-01,5.4176634040e-01,5.3188144460e-01,5.2646377498e-01,5.2238289308e-01,5.1454057317e-01,5.0696438900e-01,4.8223231100e-01,4.7913156826e-01,4.7211939248e-01,4.6468286568e-01,4.6272194461e-01,4.6138121239e-01,4.5892478127e-01,4.7511711691e-01,4.4760895613e-01
14.850000,5.3945438681e-01,5.1815676135e-01,5.3127832872e-01,5.3272605457e-01,5.3030711099e-01,5.4174284461e-01,5.3198968305e-01,5.2632689549e-01,5.2190231278e-01,5.1442779305e-01,5.0686938538e-01,4.8290176277e-01,4.7981645447e-01,4.7222114553e-01,4.6304928411e-01,4.6393090287e-01,4.6078710098e-01,4.6020866294e-01,4.7491970367e-01,4.4698342588e-01
14.900000,5.3983724141e-01,5.1821858674e-01,5.3116463848e-01,5.3224851798e-01,5.3049947531e-01,5.4148958657e-01,5.3214799251e-01,5.2616233107e-01,5.2141414544e-01,5.1440556769e-01,5.0666680937e-01,4.8364460575e-01,4.8036405406e-01,4.7223445883e-01,4.6175247598e-01,4.6511948398e-01,4.6007154675e-01,4.6132840327e-01,4.7471699922e-01,4.4651307957e-01
14.950000,5.4014931482e-01,5.1849431672e-01,5.3090811173e-01,5.3178589455e-01,5.3087214626e-01,5.4104028255e-01,5.3234365040e-01,5.2595935629e-01,5.2091886921e-01,5.1446601828e-01,5.0637706201e-01,4.8445233058e-01,4.8075258670e-01,4.7216112012e-01,4.6083886423e-01,4.6623872226e-01,4.5927267329e-01,4.6225251076e-01,4.7450328645e-01,4.4621288280e-01
15.000000,5.4039424255e-01,5.1894342259e-01,5.3054238759e-01,5.3135130731e-01,5.3139769094e-01,5.4043510126e-01,5.3256159955e-01,5.2571304713e-01,5.2041458412e-01,5.1460124224e-01,5.0602152477e-01,4.8531369748e-01,4.8097040134e-01,4.7200835459e-01,4.6032512406e-01,4.6724836958e-01,4.5844143373e-01,4.6295901164e-01,4.7426427038e-01,4.4609318712e-01
15.050000,5.4057358464e-01,5.1951670084e-01,5.3011434039e-01,5.3095897897e-01,5.3203494232e-01,5.3971630370e-01,5.3278681486e-01,5.2542399261e-01,5.1989742813e-01,5.1480504625e-01,5.0562131496e-01,4.8621534060e-01,4.8101653706e-01,4.7178863626e-01,4.6019835219e-01,4.6812217715e-01,4.5763381108e-01,4.6343638129e-01,4.7397963798e-01,4.4615967874e-01
15.100000,5.4068722674e-01,5.2016022618e-01,5.2967847710e-01,5.3062389621e-01,5.3273581546e-01,5.3892210816e-01,5.3300669888e-01,5.2509724478e-01,5.1936287934e-01,5.1507307088e-01,5.0519703077e-01,4.8713850571e-01,4.8090107120e-01,4.7151841627e-01,4.6041980767e-01,4.6884931801e-01,4.5690388058e-01,4.6368442839e-01,4.7362628113e-01,4.4641361657e-01
15.150000,5.4073569347e-01,5.2082040312e-01,5.2928927161e-01,5.3036141184e-01,5.3345362452e-01,5.3808118156e-01,5.3321254955e-01,5.2474219066e-01,5.1880707409e-01,5.1540173634e-01,5.0476794315e-01,4.8805765049e-01,4.8064371711e-01,4.7121718528e-01,4.6093199256e-01,4.6943075729e-01,4.5629803246e-01,4.6371338545e-01,4.7318231990e-01,4.4685187954e-01
15.200000,5.4072146775e-01,5.2144860415e-01,5.2899324430e-01,5.3018660211e-01,5.3414990028e-01,5.3720990185e-01,5.3339944166e-01,5.2437426788e-01,5.1822747582e-01,5.1578533234e-01,5.0435045720e-01,4.8894456091e-01,4.8027029282e-01,4.7090774013e-01,4.6166707978e-01,4.6987448364e-01,4.5584934631e-01,4.6354237078e-01,4.7263146361e-01,4.4746596669e-01
15.250000,5.4064972594e-01,5.2200387055e-01,5.2882362854e-01,5.3011254530e-01,5.3479719939e-01,5.3631366885e-01,5.3356541291e-01,5.2401495044e-01,5.1762305268e-01,5.1621241705e-01,5.0395797913e-01,4.8977501507e-01,4.7980820586e-01,4.7061747421e-01,4.6255476581e-01,4.7019156446e-01,4.5557437077e-01,4.6319932821e-01,4.7196373506e-01,4.4824108977e-01
15.300000,5.4052896111e-01,5.2245433200e-01,5.2879791015e-01,5.3014904515e-01,5.3537710320e-01,5.3539154190e-01,5.3371057233e-01,5.2368837110e-01,5.1699542168e-01,5.1666559297e-01,5.0360185882e-01,4.9053260509e-01,4.7928202433e-01,4.7037984619e-01,4.6352816549e-01,4.7039277764e-01,4.5547347471e-01,4.6272076483e-01,4.7117247201e-01,4.4915715931e-01
15.350000,5.4036967396e-01,5.2277839165e-01,5.2891718143e-01,5.3030276090e-01,5.3587638820e-01,5.3444119913e-01,5.3383686130e-01,5.2341719838e-01,5.1635029104e-01,5.1712520051e-01,5.0329165837e-01,4.9120727683e-01,4.7871065774e-01,4.7023427263e-01,4.6452825225e-01,4.7048591206e-01,4.5553248927e-01,4.6214951451e-01,4.7025442377e-01,4.5019039608e-01
15.400000,5.4018147688e-01,5.2296623790e-01,5.2916806081e-01,5.3057750317e-01,5.3628454218e-01,5.3346242985e-01,5.3394712898e-01,5.2322061304e-01,5.1569784236e-01,5.1757111730e-01,5.0303527107e-01,4.9179287032e-01,4.7810783052e-01,4.7022250231e-01,4.6550690850e-01,4.7047403341e-01,4.5572489635e-01,4.6153090365e-01,4.6921392022e-01,4.5131391116e-01
15.450000,5.3997087424e-01,5.2302112589e-01,5.2952655281e-01,5.3097351001e-01,5.3659140041e-01,5.3246052200e-01,5.3404299207e-01,5.2311440678e-01,5.1505325177e-01,5.1798138705e-01,5.0283939643e-01,4.9228778097e-01,4.7748388061e-01,4.7038219375e-01,4.6642684489e-01,4.7035645005e-01,4.5601708878e-01,4.6090774381e-01,4.6806497363e-01,4.5249762406e-01
15.500000,5.3974076751e-01,5.2295904066e-01,5.2996335416e-01,5.3148598692e-01,5.3678401581e-01,5.3144985450e-01,5.3412263936e-01,5.2310998578e-01,5.1443697939e-01,5.1833267026e-01,5.0270955783e-01,4.9269588598e-01,4.7684670397e-01,4.7074117920e-01,4.6725913740e-01,4.7013265836e-01,4.5637581380e-01,4.6031573075e-01,4.6682935222e-01,4.5370868613e-01
15.550000,5.3949061660e-01,5.2280531554e-01,5.3045042116e-01,5.3210263255e-01,5.3684573439e-01,5.3045513463e-01,5.3418042839e-01,5.2321210151e-01,5.1387408131e-01,5.1860282621e-01,5.0264943237e-01,4.9302553636e-01,4.7620206087e-01,4.7131517178e-01,4.6798157418e-01,4.6980635964e-01,4.5677337699e-01,4.5978068761e-01,4.6553364127e-01,4.5491286667e-01
15.600000,5.3921684634e-01,5.2258919216e-01,5.3096589415e-01,5.3280228994e-01,5.3675760889e-01,5.2950861895e-01,5.3420995320e-01,5.2341589690e-01,5.1339318571e-01,5.1877347613e-01,5.0265977851e-01,4.9328719783e-01,4.7555491728e-01,4.7210825496e-01,4.6857850443e-01,4.6938801968e-01,4.5718912630e-01,4.5931769694e-01,4.6420684680e-01,4.5607669492e-01
15.650000,5.3891386609e-01,5.2233887077e-01,5.3149530002e-01,5.3355633892e-01,5.3650106224e-01,5.2864570769e-01,5.3420806848e-01,5.2370335355e-01,5.1302450527e-01,5.1883183535e-01,5.0273869617e-01,4.9349188587e-01,4.7491202353e-01,4.7311162906e-01,4.6904059451e-01,4.6889601331e-01,4.5760947636e-01,4.5893220628e-01,4.6287841403e-01,4.5717015250e-01
15.700000,5.3857577948e-01,5.2207931920e-01,5.3203089181e-01,5.3433046151e-01,5.3606211426e-01,5.2790143478e-01,5.3417680174e-01,5.2404271685e-01,5.1279693263e-01,5.1877155499e-01,5.0288206450e-01,4.9365042304e-01,4.7428338590e-01,4.7430086783e-01,4.6936392118e-01,4.6835573177e-01,4.5802666714e-01,4.5862276558e-01,4.6157708457e-01,4.5816908123e-01
15.750000,5.3819754843e-01,5.2183267894e-01,5.3257226001e-01,5.3508593064e-01,5.3543723805e-01,5.2730737106e-01,5.3412188670e-01,5.2439375515e-01,5.1273587124e-01,5.1859308769e-01,5.0308074202e-01,4.9377177024e-01,4.7368239268e-01,4.7563579865e-01,4.6954934080e-01,4.6779635255e-01,4.5843647161e-01,4.5838384267e-01,4.6032952904e-01,4.5905613182e-01
15.800000,5.3777475272e-01,5.2161887521e-01,5.3312650289e-01,5.3578091562e-01,5.3463854161e-01,5.2688849860e-01,5.3404854273e-01,5.2471629549e-01,5.1286121014e-01,5.1830424563e-01,5.0331775608e-01,4.9386256234e-01,4.7312532261e-01,4.7706371866e-01,4.6960353031e-01,4.6724673850e-01,4.5883600901e-01,4.5820732330e-01,4.5915865451e-01,4.5982000405e-01
15.850000,5.3730266390e-01,5.2145589655e-01,5.3370585081e-01,5.3637281680e-01,5.3369396736e-01,5.2666121114e-01,5.3395865085e-01,5.2497749218e-01,5.1318369678e-01,5.1792022258e-01,5.0357029517e-01,4.9392921106e-01,4.7263015663e-01,4.7852324948e-01,4.6954077118e-01,4.6673120958e-01,4.5922178635e-01,4.5808379446e-01,4.5808270662e-01,4.6045435054e-01
15.900000,5.3677585854e-01,5.2135984667e-01,5.3432340329e-01,5.3682062271e-01,5.3264438629e-01,5.2663154534e-01,5.3385055393e-01,5.2515570040e-01,5.1370051454e-01,5.1746359150e-01,5.0381459782e-01,4.9397959233e-01,4.7221527528e-01,4.7994911284e-01,4.6938279595e-01,4.6626633433e-01,4.5958872243e-01,4.5800473040e-01,4.5711588738e-01,4.6095692804e-01
15.950000,5.3619034950e-01,5.2134337752e-01,5.3498796307e-01,5.3708663390e-01,5.3154171237e-01,5.2679415512e-01,5.3371959089e-01,5.2524104098e-01,5.1439479841e-01,5.1696371547e-01,5.0402836563e-01,4.9402170138e-01,4.7189936436e-01,4.8127858079e-01,4.6915620223e-01,4.6586049804e-01,4.5993021923e-01,4.5796358804e-01,4.5626990509e-01,4.6132823799e-01
16.000000,5.3554738832e-01,5.2141353147e-01,5.3570010151e-01,5.3713929848e-01,5.3044641246e-01,5.2713314622e-01,5.3355778385e-01,5.2523449053e-01,5.1523927926e-01,5.1645399200e-01,5.0419125106e-01,4.9406095448e-01,4.7170092884e-01,4.8245713835e-01,4.6888894977e-01,4.6551612241e-01,4.6023796805e-01,4.5795474259e-01,4.5555596643e-01,4.6157055392e-01
16.050000,5.3485587353e-01,5.2157165060e-01,5.3645063378e-01,5.3695646886e-01,5.2942351477e-01,5.2762381264e-01,5.3335379153e-01,5.2514721789e-01,5.1619988539e-01,5.1596759145e-01,5.0428629839e-01,4.9409910200e-01,4.7163473713e-01,4.8344154556e-01,4.6860768831e-01,4.6523182452e-01,4.6050130965e-01,4.5797311940e-01,4.5498624497e-01,4.6168768963e-01
16.100000,5.3413169093e-01,5.2181502483e-01,5.3722142675e-01,5.3652723510e-01,5.2853829056e-01,5.2823487191e-01,5.3309536249e-01,5.2499954615e-01,5.1723776364e-01,5.1553407982e-01,5.0430227132e-01,4.9413347343e-01,4.7170774117e-01,4.8420123883e-01,4.6833679049e-01,4.6500325795e-01,4.6070725379e-01,4.5801562578e-01,4.5457259512e-01,4.6168445995e-01
