# E0 = 12.75
time,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_39,n_40,n_41,n_42,n_43,n_44,n_45,n_46,n_47,n_48,n_49,n_50
6.250000,5.0035468382e-01,5.2257407912e-01,4.6982712120e-01,5.4098681840e-01,4.8690635966e-01,5.2631949632e-01,4.9010677949e-01,5.7299087829e-01,4.5279088365e-01,5.6608863302e-01,5.6893296991e-01,5.7283944425e-01,4.6451527475e-01,5.5197231774e-01,4.8187524380e-01,5.3160136294e-01,4.5252454122e-01,5.4880607735e-01,4.5311581634e-01,5.4372018126e-01,4.5395877451e-01,5.4595361613e-01,4.5260223757e-01,5.4848881423e-01,4.5220557082e-01,5.4794817623e-01,4.5205487853e-01,5.4807615373e-01,4.5371089799e-01,5.4611491281e-01,4.5527172704e-01,5.4624153865e-01,4.5242916084e-01,5.4121329001e-01,4.7067418052e-01,5.2053070521e-01,4.4098907596e-01,5.3705825537e-01,4.2142919985e-01,4.2898513859e-01,4.3662416651e-01,5.4643298663e-01,4.2735180874e-01,5.1625717551e-01,4.6928302816e-01,5.1825112623e-01,4.6147178780e-01,5.3067573485e-01,4.7770499572e-01,5.0116192271e-01
6.300000,4.9939439720e-01,5.2432107746e-01,4.6952512643e-01,5.3791021336e-01,4.9389128549e-01,5.2102568354e-01,4.8801718154e-01,5.8095349730e-01,4.4541038982e-01,5.6910146873e-01,5.5689794677e-01,5.8927699285e-01,4.5188252164e-01,5.6572105370e-01,4.6844738128e-01,5.4699204602e-01,4.3732071533e-01,5.6379228491e-01,4.3825041228e-01,5.5897741061e-01,4.3849342288e-01,5.6156740789e-01,4.3682319706e-01,5.6440488497e-01,4.3623985007e-01,5.6388350066e-01,4.3630210421e-01,5.6376026181e-01,4.3816497464e-01,5.6149923548e-01,4.4012266961e-01,5.6101632674e-01,4.3748060644e-01,5.5620952795e-01,4.5552695043e-01,5.3411600684e-01,4.2655239847e-01,5.5020069226e-01,4.0403443502e-01,4.4168095644e-01,4.3322781369e-01,5.5460096950e-01,4.1907001736e-01,5.1840265542e-01,4.7484096779e-01,5.1076842396e-01,4.6483145213e-01,5.3102770378e-01,4.7597421806e-01,5.0206728221e-01
6.350000,4.9864878827e-01,5.2536570376e-01,4.7037381233e-01,5.3389072847e-01,5.0119995957e-01,5.1561029682e-01,4.8671591926e-01,5.8716358673e-01,4.3974945047e-01,5.7163597262e-01,5.4516140220e-01,6.0433936929e-01,4.4090557012e-01,5.7813438635e-01,4.5610578735e-01,5.6133924965e-01,4.2341582888e-01,5.7743270613e-01,4.2469079691e-01,5.7300065240e-01,4.2427622790e-01,5.7593903224e-01,4.2228045746e-01,5.7908020580e-01,4.2152497315e-01,5.7855481877e-01,4.2182031339e-01,5.7813506911e-01,4.2385688280e-01,5.7563598437e-01,4.2620110833e-01,5.7444001858e-01,4.2388331795e-01,5.6994715741e-01,4.4145919207e-01,5.4657307202e-01,4.1342417679e-01,5.6173170265e-01,3.8794436348e-01,4.5424093461e-01,4.3025920199e-01,5.6099711237e-01,4.1267532920e-01,5.1958973912e-01,4.8063672435e-01,5.0289496023e-01,4.6915464791e-01,5.3023895780e-01,4.7497237939e-01,5.0275197118e-01
6.400000,4.9812888506e-01,5.2569312801e-01,4.7232678406e-01,5.2908131390e-01,5.0858610240e-01,5.1024290983e-01,4.8623508369e-01,5.9148181948e-01,4.3588424701e-01,5.7361824517e-01,5.3394862552e-01,6.1775062943e-01,4.3183412960e-01,5.8897708480e-01,4.4507880259e-01,5.7437997263e-01,4.1108499748e-01,5.8945146607e-01,4.1268905576e-01,5.8555802036e-01,4.1155051558e-01,5.8881508003e-01,4.0922508740e-01,5.9225918279e-01,4.0831468531e-01,5.9172040158e-01,4.0886934143e-01,5.9096572421e-01,4.1104843817e-01,5.8829817604e-01,4.1374467944e-01,5.8625370381e-01,4.1190161048e-01,5.8214857371e-01,4.2873073116e-01,5.5765063303e-01,4.0186005036e-01,5.7138941766e-01,3.7344346103e-01,4.6643857252e-01,4.2780080403e-01,5.6553514028e-01,4.0830033858e-01,5.1978002724e-01,4.8649780539e-01,4.9488112501e-01,4.7428150759e-01,5.2835420380e-01,4.7471138313e-01,5.0319829638e-01
6.450000,4.9785197857e-01,5.2531571790e-01,4.7531196645e-01,5.2366175482e-01,5.1581012269e-01,5.0509584607e-01,4.8659265438e-01,5.9382719332e-01,4.3383991145e-01,5.7500458548e-01,5.2345012468e-01,6.2928604916e-01,4.2487358860e-01,5.9807226543e-01,4.3556329997e-01,5.8591100898e-01,4.0053823149e-01,5.9964306165e-01,4.0246906717e-01,5.9646262426e-01,4.0051189331e-01,5.9998279575e-01,3.9788582035e-01,6.0371572103e-01,3.9683424889e-01,6.0315957940e-01,3.9765647347e-01,6.0203617556e-01,3.9993435657e-01,5.9927667731e-01,4.0293569431e-01,5.9626808282e-01,4.0173069944e-01,5.9260261983e-01,4.1754944021e-01,5.6714287091e-01,3.9206382849e-01,5.7896725028e-01,3.6078029818e-01,4.7806392127e-01,4.2590998420e-01,5.6816949585e-01,4.0601673964e-01,5.1896431386e-01,4.9225201403e-01,4.8697214506e-01,4.8002702678e-01,5.2544651703e-01,4.7517202211e-01,5.0339024154e-01
6.500000,4.9781648153e-01,5.2426729859e-01,4.7922459356e-01,5.1782110660e-01,5.2264401914e-01,5.0032327241e-01,4.8778531955e-01,5.9416449502e-01,4.3359217659e-01,5.7577259540e-01,5.1381676720e-01,6.3876024709e-01,4.2016321308e-01,6.0528550878e-01,4.2769878228e-01,5.9576846770e-01,3.9192888091e-01,6.0784879254e-01,3.9419725019e-01,6.0555704271e-01,3.9128969463e-01,6.0929598547e-01,3.8842374160e-01,6.1328056565e-01,3.8722766368e-01,6.1271344827e-01,3.8834539591e-01,6.1119989681e-01,3.9068231665e-01,6.0843335601e-01,3.9392502626e-01,6.0436484117e-01,3.9350613369e-01,6.0115637058e-01,4.0807115723e-01,5.7489984690e-01,3.8418788253e-01,5.8430678647e-01,3.5014542780e-01,4.8893123134e-01,4.2460968069e-01,5.6890613493e-01,4.0586119215e-01,5.1716560686e-01,4.9774299262e-01,4.7941420633e-01,4.8619687535e-01,5.2162637724e-01,4.7631462565e-01,5.0333922869e-01
6.550000,4.9800992123e-01,5.2260166048e-01,4.8393585753e-01,5.1175299366e-01,5.2888031478e-01,4.9605839051e-01,4.8978923047e-01,5.9251156204e-01,4.3507335577e-01,5.7592397937e-01,5.0516976240e-01,6.4604773041e-01,4.1778476895e-01,6.1053953816e-01,4.2157400175e-01,6.0383973802e-01,3.8536207653e-01,6.1397196528e-01,3.8798524334e-01,6.1273382930e-01,3.8396533567e-01,6.1664952181e-01,3.8091532323e-01,6.2084873250e-01,3.7958120726e-01,6.2030887463e-01,3.8101806422e-01,6.1836200753e-01,3.8337278466e-01,6.1570207466e-01,3.8677598767e-01,6.1048439056e-01,3.8730706124e-01,6.0771541206e-01,4.0039575090e-01,5.8083276257e-01,3.7832363526e-01,5.8731046603e-01,3.4167244067e-01,4.9888335548e-01,4.2391037891e-01,5.6780512365e-01,4.0781837312e-01,5.1444089981e-01,5.0282949045e-01,4.7244253105e-01,4.9259039840e-01,5.1703521927e-01,4.7808585030e-01,5.0307062647e-01
6.600000,4.9842028229e-01,5.2039388715e-01,4.8929892774e-01,5.0564884441e-01,5.3434047702e-01,4.9241064496e-01,4.9256626258e-01,5.8893435154e-01,4.3817999787e-01,5.7547885477e-01,4.9760510339e-01,6.5107889242e-01,4.1776485277e-01,6.1380932450e-01,4.1723381789e-01,6.1007141347e-01,3.8089573496e-01,6.1795105635e-01,3.8391461440e-01,6.1792269941e-01,3.7859980808e-01,6.2200071651e-01,3.7541647546e-01,6.2639182898e-01,3.7392661239e-01,6.2591853677e-01,3.7574314036e-01,6.2346094487e-01,3.7801661543e-01,6.2106716876e-01,3.8152284575e-01,6.1461020072e-01,3.8315578030e-01,6.1223285472e-01,3.9456494752e-01,5.8490046980e-01,3.7450114425e-01,5.8793983001e-01,3.3544872933e-01,5.0778234685e-01,4.2380460070e-01,5.6495854663e-01,4.1181131191e-01,5.1085474409e-01,5.0737801843e-01,4.6625763127e-01,4.9899576306e-01,5.1182331423e-01,4.8039993349e-01,5.0259509944e-01
6.650000,4.9901748582e-01,5.1772988378e-01,4.9514695285e-01,4.9968624373e-01,5.3887607241e-01,4.8945312373e-01,4.9606003309e-01,5.8353731713e-01,4.4277725213e-01,5.7447034352e-01,4.9117946881e-01,6.5382456911e-01,4.2007191902e-01,6.1510650344e-01,4.1467562492e-01,6.1443701837e-01,3.7856040349e-01,6.1975585069e-01,3.8200873578e-01,6.2108126020e-01,3.7523396838e-01,6.2529890459e-01,3.7195631173e-01,6.2991547655e-01,3.7026770983e-01,6.2952534505e-01,3.7254535942e-01,6.2648255350e-01,3.7460272016e-01,6.2453788508e-01,3.7815519567e-01,6.1676610539e-01,3.8104740856e-01,6.1471574582e-01,3.9057381137e-01,5.8712011336e-01,3.7269556475e-01,5.8622980380e-01,3.3151269854e-01,5.1554223372e-01,4.2428123643e-01,5.6050275387e-01,4.1772317881e-01,5.0649238760e-01,5.1129036766e-01,4.6103311610e-01,5.0521777296e-01,5.0616275915e-01,4.8317047731e-01,5.0194497286e-01
6.700000,4.9976806025e-01,5.1470260584e-01,5.0130261971e-01,4.9403007560e-01,5.4237665580e-01,4.8722507186e-01,5.0019639388e-01,5.7646077847e-01,4.4870166402e-01,5.7294530867e-01,4.8591732399e-01,6.5430270792e-01,4.2462138341e-01,6.1448263218e-01,4.1387259722e-01,6.1694696934e-01,3.7833085487e-01,6.1940651212e-01,3.8224572934e-01,6.2219832795e-01,3.7385963017e-01,6.2654981703e-01,3.7053813698e-01,6.3141906275e-01,3.6859359151e-01,6.3113693306e-01,3.7143094943e-01,6.2743808280e-01,3.7312231213e-01,6.2614602600e-01,3.7666110840e-01,6.1699147263e-01,3.8093755937e-01,6.1520199132e-01,3.8839119265e-01,5.8754451626e-01,3.7283818597e-01,5.8226699048e-01,3.2984689127e-01,5.2210943770e-01,4.2532224383e-01,5.5460107400e-01,4.2539661862e-01,5.0145282358e-01,5.1449761972e-01,4.5690430529e-01,5.1107641496e-01,5.0023386806e-01,4.8630062369e-01,5.0115624790e-01
6.750000,5.0063542788e-01,5.1141251012e-01,5.0758249539e-01,4.8883105012e-01,5.4477041076e-01,4.8573525912e-01,5.0488500126e-01,5.6788554051e-01,4.5576587214e-01,5.7096500178e-01,4.8181787613e-01,6.5257578868e-01,4.3128953974e-01,6.1202793620e-01,4.1478680487e-01,6.1764100585e-01,3.8015318584e-01,6.1695615542e-01,3.8455825367e-01,6.2131030627e-01,3.7444860034e-01,6.2574550256e-01,3.7115624056e-01,6.3092887786e-01,3.6888374702e-01,6.3075778793e-01,3.7240124570e-01,6.2634628191e-01,3.7355113655e-01,6.2593095039e-01,3.7701791979e-01,6.1534205604e-01,3.8275782192e-01,6.1375158899e-01,3.8798135110e-01,5.8623391493e-01,3.7482425392e-01,5.7618479350e-01,3.3038236993e-01,5.2745908923e-01,4.2689071346e-01,5.4744185534e-01,4.3463779140e-01,4.9584704110e-01,5.1695971054e-01,4.5396646012e-01,5.1641041381e-01,4.9422244772e-01,4.8968366310e-01,5.0026895151e-01
6.800000,5.0158618834e-01,5.0797961272e-01,5.1380676000e-01,4.8422299024e-01,5.4602877030e-01,4.8497229356e-01,5.1002423108e-01,5.5803498360e-01,4.6377051871e-01,5.6861047921e-01,4.7886563642e-01,6.4875517445e-01,4.3990925903e-01,6.0787352920e-01,4.1734329251e-01,6.1657578618e-01,3.8394627538e-01,6.1250062036e-01,3.8882690132e-01,6.1850760343e-01,3.7694034705e-01,6.2293962094e-01,3.7374591661e-01,6.2849715576e-01,3.7107197012e-01,6.2843737263e-01,3.7537894684e-01,6.2327346905e-01,3.7583995497e-01,6.2394392910e-01,3.7916630723e-01,6.1188207515e-01,3.8641040466e-01,6.1042596070e-01,3.8927681752e-01,5.8328519912e-01,3.7853204591e-01,5.6815102717e-01,3.3301311572e-01,5.3158952859e-01,4.2893276348e-01,5.3923770090e-01,4.4522112024e-01,4.8979891975e-01,5.1866412605e-01,4.5227887755e-01,5.2107707781e-01,4.8831397388e-01,4.9320581010e-01,4.9932755936e-01
6.850000,5.0256338136e-01,5.0451972845e-01,5.1979093422e-01,4.8031113491e-01,5.4615399437e-01,4.8489458049e-01,5.1549446137e-01,5.4714715854e-01,4.7249346708e-01,5.6595982391e-01,4.7701408681e-01,6.4299603852e-01,4.5026055350e-01,6.0218268820e-01,4.2144609913e-01,6.1386119077e-01,3.8960225178e-01,6.0618213875e-01,3.9489755226e-01,6.1391828831e-01,3.8124191898e-01,6.1824369579e-01,3.7821533338e-01,6.2423912402e-01,3.7507002690e-01,6.2429229902e-01,3.8024703362e-01,6.1833709288e-01,3.7989238274e-01,6.2028773500e-01,3.8301645272e-01,6.0673497900e-01,3.9177314500e-01,6.0534935964e-01,3.9219288581e-01,5.7883236098e-01,3.8380871981e-01,5.5838899343e-01,3.3759569013e-01,5.3452746131e-01,4.3136907058e-01,5.3020340155e-01,4.5687567750e-01,4.8342651500e-01,5.1960070199e-01,4.5185273615e-01,5.2494150836e-01,4.8267627480e-01,4.9672695435e-01,4.9835091682e-01
6.900000,5.0353228606e-01,5.0116021956e-01,5.2537372494e-01,4.7718218250e-01,5.4519510217e-01,4.8544771517e-01,5.2118653254e-01,5.3548815881e-01,4.8172231314e-01,5.6311100651e-01,4.7620353325e-01,6.3549641105e-01,4.6207421765e-01,5.9515435737e-01,4.2695842131e-01,6.0963532224e-01,3.9697036080e-01,5.9818807043e-01,4.0257475164e-01,6.0770400006e-01,3.8724019789e-01,6.1179918898e-01,3.8441013798e-01,6.1829704561e-01,3.8073453763e-01,6.1846440419e-01,3.8681749229e-01,6.1171686294e-01,3.8557661016e-01,6.1508730274e-01,3.8843106593e-01,6.0005600559e-01,3.9868481146e-01,5.9866284834e-01,3.9662500396e-01,5.7303061049e-01,3.9045418252e-01,5.4714334077e-01,3.4396138141e-01,5.3629998572e-01,4.3411147200e-01,5.2057313596e-01,4.6929999812e-01,4.7686965557e-01,5.1978138878e-01,4.5266217533e-01,5.2790052880e-01,4.7746400345e-01,5.0012301795e-01,4.9736292021e-01
6.950000,5.0444844633e-01,4.9802164362e-01,5.3040205130e-01,4.7489578600e-01,5.4322840264e-01,4.8656085518e-01,5.2698152147e-01,5.2333367227e-01,4.9123138984e-01,5.6014884458e-01,4.7635187794e-01,6.2647662821e-01,4.7504314410e-01,5.8700482778e-01,4.3371116383e-01,6.0404865065e-01,4.0586406858e-01,5.8876283651e-01,4.1162666715e-01,6.0006543265e-01,3.9475885496e-01,6.0378197354e-01,3.9216282768e-01,6.1083963075e-01,3.8790484507e-01,6.1112970351e-01,3.9490324432e-01,6.0361796094e-01,3.9271684068e-01,6.0849051672e-01,3.9522169665e-01,5.9204511270e-01,4.0693673896e-01,5.9055048886e-01,4.0238594632e-01,5.6607385095e-01,3.9822742727e-01,5.3470277278e-01,3.5192159871e-01,5.3697408512e-01,4.3707340504e-01,5.1060663188e-01,4.8218099817e-01,4.7028226238e-01,5.1925149506e-01,4.5464844922e-01,5.2988889322e-01,4.7282431851e-01,5.0328247888e-01,4.9640704050e-01
7.000000,5.0529151628e-01,4.9522746262e-01,5.3475210424e-01,4.7349288761e-01,5.4036920080e-01,4.8816284517e-01,5.3275870553e-01,5.1098200008e-01,5.0080052786e-01,5.5715406427e-01,4.7736632720e-01,6.1618550918e-01,4.8883804510e-01,5.7798781086e-01,4.4151683032e-01,5.9730168085e-01,4.1603373774e-01,5.7817985091e-01,4.2178904020e-01,5.9122737491e-01,4.0357805278e-01,5.9440787795e-01,4.0125947427e-01,6.0206714891e-01,3.9639229366e-01,6.0248284570e-01,4.0427796188e-01,5.9421552239e-01,4.0111017338e-01,6.0064914870e-01,4.0320094129e-01,5.8291977053e-01,4.1632267634e-01,5.8121785129e-01,4.0929231595e-01,5.5817025952e-01,4.0686871469e-01,5.2137363930e-01,3.6126491797e-01,5.3662350815e-01,4.4016175912e-01,5.0056706217e-01,4.9518982382e-01,4.6381964042e-01,5.1807243376e-01,4.5770935238e-01,5.3087285067e-01,4.6887799111e-01,5.0609888330e-01,4.9551758684e-01
7.050000,5.0604001428e-01,4.9288075923e-01,5.3832200192e-01,4.7298268501e-01,5.3675451195e-01,4.9017219616e-01,5.3838863050e-01,4.9873517846e-01,5.1020643344e-01,5.5419060775e-01,4.7914453738e-01,6.0487970322e-01,5.0310912365e-01,5.6838258593e-01,4.5015120961e-01,5.8964147563e-01,4.2717745539e-01,5.6675060693e-01,4.3277691086e-01,5.8144425158e-01,4.1344682708e-01,5.8393409548e-01,4.1145511030e-01,5.9221708859e-01,4.0598046126e-01,5.9276603985e-01,4.1468292313e-01,5.8375944299e-01,4.1052250076e-01,5.9175118673e-01,4.1214242548e-01,5.7292303923e-01,4.2655647299e-01,5.7090777211e-01,4.1712216609e-01,5.4953321876e-01,4.1609790069e-01,5.0748792623e-01,3.7175865763e-01,5.3534530280e-01,4.4329279635e-01,4.9071804010e-01,5.0799987261e-01,4.5764059513e-01,5.1632379794e-01,4.6171697408e-01,5.3084809338e-01,4.6573083320e-01,5.0847792525e-01,4.9472963490e-01
7.100000,5.0666755884e-01,4.9105619981e-01,5.4103243135e-01,4.7333936572e-01,5.3253813264e-01,4.9249586907e-01,5.4373065103e-01,4.8689383753e-01,5.1922509919e-01,5.5130733677e-01,4.8157676903e-01,5.9282856638e-01,5.1749951225e-01,5.5847532482e-01,4.5938218001e-01,5.8129861612e-01,4.3899539834e-01,5.5479191441e-01,4.4429281713e-01,5.7097178784e-01,4.2408579937e-01,5.7263118113e-01,4.2248221450e-01,5.8152439598e-01,4.1641712178e-01,5.8224502755e-01,4.2586377736e-01,5.7250542836e-01,4.2072910274e-01,5.8199468204e-01,4.2183735250e-01,5.6231818228e-01,4.3739888481e-01,5.5987614249e-01,4.2565906751e-01,5.4037119212e-01,4.2564108953e-01,4.9336580859e-01,3.8314935630e-01,5.3323586144e-01,4.4639682448e-01,4.8131568556e-01,5.2030092306e-01,4.5189921012e-01,5.1410067102e-01,4.6651725516e-01,5.2984203618e-01,4.6346203486e-01,5.1034310415e-01,4.9409121873e-01
7.150000,5.0714862748e-01,4.8982084934e-01,5.4283115433e-01,4.7451431854e-01,5.2789408000e-01,4.9504412036e-01,5.4864376240e-01,4.7575273197e-01,5.2765676790e-01,5.4855011411e-01,4.8456149700e-01,5.8033463366e-01,5.3165651294e-01,5.4856303133e-01,4.6895860832e-01,5.7252093373e-01,4.5116363908e-01,5.4264471372e-01,4.5601271832e-01,5.6011524040e-01,4.3518277363e-01,5.6082190528e-01,4.3404254315e-01,5.7028329582e-01,4.2741639094e-01,5.7120065888e-01,4.3750022129e-01,5.6074236098e-01,4.3144418213e-01,5.7160938917e-01,4.3203497527e-01,5.5137310500e-01,4.4854494435e-01,5.4840030349e-01,4.3466278284e-01,5.3092054706e-01,4.3520348495e-01,4.7934801938e-01,3.9516112377e-01,5.3040841856e-01,4.4942174784e-01,4.7258989288e-01,5.3179616946e-01,4.4675024024e-01,5.1150329481e-01,4.7193629143e-01,5.2791628745e-01,4.6212057112e-01,5.1164040142e-01,4.9363562247e-01
7.200000,5.0744867437e-01,4.8920344579e-01,5.4368891126e-01,4.7642550691e-01,5.2299466496e-01,4.9771570784e-01,5.5297569617e-01,4.6558390064e-01,5.3530010553e-01,5.4596235666e-01,4.8797744730e-01,5.6767477941e-01,5.4520342350e-01,5.3892816555e-01,4.7864000970e-01,5.6358756182e-01,4.6336427387e-01,5.3065282848e-01,4.6761824123e-01,5.4918001195e-01,4.4643633159e-01,5.4883502815e-01,4.4581629681e-01,5.5881280121e-01,4.3869405041e-01,5.5992307575e-01,4.4929366310e-01,5.4880260739e-01,4.4241551583e-01,5.6087737242e-01,4.4247449964e-01,5.4038214381e-01,4.5970378814e-01,5.3677671436e-01,4.4386026423e-01,5.2142240540e-01,4.4450037326e-01,4.6576936702e-01,4.0751360880e-01,5.2696879927e-01,4.5231870946e-01,4.6473734493e-01,5.4220540816e-01,4.4233413118e-01,5.0863618124e-01,4.7777858504e-01,5.2515777680e-01,4.6172152688e-01,5.1232912769e-01,4.9337678907e-01
7.250000,5.0756807029e-01,4.8923413882e-01,5.4361536260e-01,4.7898410133e-01,5.1802434469e-01,5.0043527967e-01,5.5659329833e-01,4.5664880075e-01,5.4199894079e-01,5.4359407723e-01,4.9172667498e-01,5.5514731326e-01,5.5782841339e-01,5.2984482540e-01,4.8818106497e-01,5.5474017219e-01,4.7528680205e-01,5.1914637207e-01,4.7879366067e-01,5.3846334876e-01,4.5752273484e-01,5.3699122125e-01,4.5746651598e-01,5.4741053356e-01,4.4994362113e-01,5.4870947970e-01,4.6087975139e-01,5.3701642996e-01,4.5332691611e-01,5.5009329443e-01,4.5283096768e-01,5.2967564778e-01,4.7051230522e-01,5.2530849178e-01,4.5295156163e-01,5.1215757994e-01,4.5325129062e-01,4.5297668359e-01,4.1993327182e-01,5.2303651341e-01,4.5504530787e-01,4.5792789763e-01,5.5127842966e-01,4.3877823376e-01,5.0561076939e-01,4.8384855422e-01,5.2168110657e-01,4.6225515755e-01,5.1239324218e-01,4.9333142710e-01
7.300000,5.0748215765e-01,4.8989460884e-01,5.4263560876e-01,4.8206779632e-01,5.1314419217e-01,5.0311682948e-01,5.5936174593e-01,4.4915899931e-01,5.4760023749e-01,5.4147895211e-01,4.9568385171e-01,5.4301876305e-01,5.6921885700e-01,5.2154802717e-01,4.9736040293e-01,5.4623777887e-01,4.8659266105e-01,5.0847607330e-01,4.8920987150e-01,5.2828859828e-01,4.6812475260e-01,5.2563033453e-01,4.6866890623e-01,5.3638269672e-01,4.6088316728e-01,5.3788267471e-01,4.7191631824e-01,5.2570293005e-01,4.6388774143e-01,5.3952533420e-01,4.6287807351e-01,5.1951836369e-01,4.8071708376e-01,5.1427823911e-01,4.6171399685e-01,5.0333124288e-01,4.6124826947e-01,4.4124747802e-01,4.3219321173e-01,5.1871427410e-01,4.5757026359e-01,4.5228591804e-01,5.5880663071e-01,4.3618657993e-01,5.0252843731e-01,4.8995594870e-01,5.1761529307e-01,4.6368763631e-01,5.1183281889e-01,4.9350937140e-01
7.350000,5.0718587809e-01,4.9116204289e-01,5.4080232179e-01,4.8554926109e-01,5.0850839428e-01,5.0569538810e-01,5.6117015758e-01,4.4328728264e-01,5.5199017376e-01,5.3964739515e-01,4.9973745735e-01,5.3153202015e-01,5.7911092065e-01,5.1424052690e-01,5.0596757495e-01,5.3830310980e-01,4.9698902472e-01,4.9893205952e-01,4.9857442969e-01,5.1891675934e-01,4.7795991185e-01,5.1508570168e-01,4.7910627517e-01,5.2601100033e-01,4.7122349345e-01,5.2771384403e-01,4.8213822666e-01,5.1517039514e-01,4.7386240664e-01,5.2943059969e-01,4.7236903206e-01,5.1014740806e-01,4.9007015669e-01,5.0394452450e-01,4.6989774173e-01,4.9516014865e-01,4.6827558229e-01,4.3085596963e-01,4.4407082321e-01,5.1411509520e-01,4.5987079142e-01,4.4790503727e-01,5.6461713313e-01,4.3464700196e-01,4.9948668041e-01,4.9591678053e-01,5.1310796889e-01,4.6595456810e-01,5.1067327809e-01,4.9391024510e-01
7.400000,5.0669302914e-01,4.9299885734e-01,5.3819405440e-01,4.8929784819e-01,5.0426018226e-01,5.0812432514e-01,5.6193048395e-01,4.3916167361e-01,5.5509986239e-01,5.3811833620e-01,5.0380273203e-01,5.2091306556e-01,5.8731692385e-01,5.0808575607e-01,5.1383827215e-01,5.3114238403e-01,5.0624609126e-01,4.9073583699e-01,5.0669939365e-01,5.1057659687e-01,4.8679056086e-01,5.0562071316e-01,4.8852387466e-01,5.1656125348e-01,4.8071018750e-01,5.1844774034e-01,4.9128554655e-01,5.0568406636e-01,4.8303869358e-01,5.2001631111e-01,4.8111061246e-01,5.0174964837e-01,4.9838460187e-01,4.9449225178e-01,4.7727684643e-01,4.8780863307e-01,4.7416635364e-01,4.2200504226e-01,4.5535708200e-01,5.0932214427e-01,4.6193489541e-01,4.4482295771e-01,5.6858425941e-01,4.3421840448e-01,4.9656102970e-01,5.0155597516e-01,5.0830688521e-01,4.6896403983e-01,5.0895199089e-01,4.9451169339e-01
7.450000,5.0602040984e-01,4.9534540071e-01,5.3490775322e-01,4.9318118351e-01,5.0052114851e-01,5.1036693404e-01,5.6158024631e-01,4.3685922512e-01,5.5689334759e-01,5.3690115073e-01,5.0779868909e-01,5.1133923486e-01,5.9368094908e-01,5.0321955656e-01,5.2081619680e-01,5.2492623921e-01,5.1416165144e-01,4.8407876942e-01,5.1342229583e-01,5.0346762497e-01,4.9443061877e-01,4.9741362859e-01,4.9669925836e-01,5.0823047854e-01,4.8913469164e-01,5.1032424468e-01,4.9916691136e-01,4.9746146657e-01,4.9121464478e-01,5.1150767754e-01,4.8887762920e-01,4.9452076960e-01,5.0547130918e-01,4.8613540346e-01,4.8366930591e-01,4.8143450031e-01,4.7876621779e-01,4.1488912963e-01,4.6584760785e-01,5.0442889930e-01,4.6375098529e-01,4.4304648484e-01,5.7063580999e-01,4.3493755921e-01,4.9381728495e-01,5.0671656506e-01,5.0336349440e-01,4.7260599124e-01,5.0672345620e-01,4.9528996895e-01
7.500000,5.0521838099e-01,4.9815140309e-01,5.3106494988e-01,4.9708197431e-01,4.9740346801e-01,5.1241224500e-01,5.6009922609e-01,4.3641495881e-01,5.5739611160e-01,5.3601245609e-01,5.1166001358e-01,5.0298638736e-01,5.9807605959e-01,4.9976536755e-01,5.2676199379e-01,5.1982588369e-01,5.2059262090e-01,4.7911717215e-01,5.1858855595e-01,4.9778206562e-01,5.0070424492e-01,4.9065895726e-01,5.0343025056e-01,5.0120203182e-01,4.9630680902e-01,5.0351851994e-01,5.0559292751e-01,4.9068371114e-01,4.9820941295e-01,5.0407295450e-01,4.9551504564e-01,4.8860011547e-01,5.1117825111e-01,4.7903810403e-01,4.8890503686e-01,4.7614117662e-01,4.8196610817e-01,4.0963724936e-01,4.7536789229e-01,4.9951347808e-01,4.6532390038e-01,4.4252885485e-01,5.7073663705e-01,4.3680219041e-01,4.9129760501e-01,5.1124987184e-01,4.9842361609e-01,4.7673993527e-01,5.0404867000e-01,4.9619514781e-01
