# E0 = 19.46
time,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20
3.350000,5.8783929277e-01,5.6500085217e-01,5.3647281946e-01,5.4687586198e-01,5.3745729384e-01,5.1100722709e-01,5.0641174733e-01,4.7177883577e-01,4.9191248232e-01,4.8600578913e-01,5.1393686012e-01,5.0803396753e-01,5.2821753403e-01,4.9356212649e-01,4.8897516212e-01,4.6252363451e-01,4.5307783736e-01,4.6370822960e-01,4.3493414975e-01,4.1226829665e-01
3.400000,5.8839640023e-01,5.6038536402e-01,5.3713152124e-01,5.4893643991e-01,5.3720101086e-01,5.1367744364e-01,5.0591303498e-01,4.7416391463e-01,4.9086321406e-01,4.8752929768e-01,5.1241223225e-01,5.0907996240e-01,5.2583712350e-01,4.9405706924e-01,4.8631069818e-01,4.6278373088e-01,4.5101021347e-01,4.6305210586e-01,4.3955294516e-01,4.1170627782e-01
3.450000,5.8891053222e-01,5.5576425839e-01,5.3843270678e-01,5.5064716375e-01,5.3674242851e-01,5.1614105907e-01,5.0532235534e-01,4.7672145837e-01,4.8989998148e-01,4.8917410689e-01,5.1076659628e-01,5.1004087869e-01,5.2328316804e-01,4.9464251924e-01,4.8385245031e-01,4.6324739589e-01,4.4929694746e-01,4.6174522019e-01,4.4418085150e-01,4.1118792160e-01
3.500000,5.8929637300e-01,5.5128325533e-01,5.4030478045e-01,5.5194164826e-01,5.3619818586e-01,5.1835451976e-01,5.0469721412e-01,4.7933392511e-01,4.8908832761e-01,4.9086189477e-01,5.0907803856e-01,5.1085142069e-01,5.2067301483e-01,4.9526114604e-01,4.8164415105e-01,4.6379761478e-01,4.4800459683e-01,4.5985977218e-01,4.4867137505e-01,4.1079874571e-01
3.550000,5.8947646148e-01,5.4707918231e-01,5.4266179766e-01,5.5277725222e-01,5.3567374677e-01,5.2027616798e-01,5.0408880528e-01,4.8189966202e-01,4.8848629826e-01,4.9251656350e-01,5.0742243234e-01,5.1145372558e-01,5.1810815531e-01,4.9586203657e-01,4.7972764826e-01,4.6432846802e-01,4.4717578270e-01,4.5748268471e-01,4.5288682256e-01,4.1061630647e-01
3.600000,5.8938469171e-01,5.4327238341e-01,5.4540437833e-01,5.5314621030e-01,5.3525586533e-01,5.2186181909e-01,5.0354437673e-01,4.8433742026e-01,4.8814150821e-01,4.9406690684e-01,5.0587080773e-01,5.1180027265e-01,5.1566971585e-01,4.9639831667e-01,4.7814728813e-01,4.6475272891e-01,4.4681803750e-01,4.5471462349e-01,4.5670594918e-01,4.1070669968e-01
3.650000,5.8896938403e-01,5.3996066596e-01,5.4842120048e-01,5.5308153548e-01,5.3500667437e-01,5.2306412194e-01,5.0310923540e-01,4.8658787145e-01,4.8808957148e-01,4.9544934240e-01,5.0448664725e-01,5.1185543581e-01,5.1341695759e-01,4.9682511953e-01,4.7695052088e-01,4.6500783008e-01,4.4689789392e-01,4.5166841974e-01,4.6003007305e-01,4.1112149916e-01
3.700000,5.8819555618e-01,5.3721527767e-01,5.5159187883e-01,5.5265630023e-01,5.3496015536e-01,5.2383617620e-01,5.0282732429e-01,4.8861242158e-01,4.8835374189e-01,4.9661076217e-01,5.0332304820e-01,5.1159583637e-01,5.1138848462e-01,4.9709897233e-01,4.7618426249e-01,4.6505943215e-01,4.4734161544e-01,4.4846609524e-01,4.6278715651e-01,4.1189550227e-01
3.750000,5.8704613642e-01,5.3507909994e-01,5.5479162698e-01,5.5197630590e-01,5.3512145040e-01,5.2413861895e-01,5.0273991978e-01,4.9039003290e-01,4.8894542740e-01,4.9751137160e-01,5.0241987850e-01,5.1100983381e-01,5.0960544375e-01,4.9717905937e-01,4.7588780351e-01,4.6490212977e-01,4.4804256433e-01,4.4523409604e-01,4.6493366212e-01,4.1304553852e-01
3.800000,5.8552201792e-01,5.3356693311e-01,5.5789757354e-01,5.5116751094e-01,5.3546903551e-01,5.2394841927e-01,5.0288269380e-01,4.9191303288e-01,4.8986513411e-01,4.9812720650e-01,5.0180124528e-01,5.1009659520e-01,5.0807572464e-01,4.9703012473e-01,4.7608402631e-01,4.6455727725e-01,4.4887383554e-01,4.4209687147e-01,4.6645430230e-01,4.1457043970e-01
3.850000,5.8364101718e-01,5.3266749803e-01,5.6079608188e-01,5.5036058878e-01,5.3595932443e-01,5.2326715951e-01,5.0328194046e-01,4.9318295110e-01,4.9110340081e-01,4.9845188286e-01,5.0147372052e-01,5.0886518423e-01,5.0679811531e-01,4.9662622012e-01,4.7677114759e-01,4.6406836982e-01,4.4970377867e-01,4.3916945682e-01,4.6736005545e-01,4.1645210642e-01
3.900000,5.8143594011e-01,5.3234663125e-01,5.6339004341e-01,5.4967541930e-01,5.3653295235e-01,5.2212671139e-01,5.0395101875e-01,4.9420726433e-01,4.9264141038e-01,4.9849713427e-01,5.0142577846e-01,5.0733397969e-01,5.0576553084e-01,4.9595424872e-01,4.7791707192e-01,4.6349473916e-01,4.5041159181e-01,4.3655009845e-01,4.6768497013e-01,4.1865746528e-01
3.950000,5.7895204603e-01,5.3255112298e-01,5.6560497210e-01,5.4920812090e-01,5.3712186787e-01,5.2059084800e-01,5.0488796033e-01,4.9499759142e-01,4.9445116972e-01,4.9829181000e-01,5.0162877452e-01,5.0553052942e-01,5.0496677895e-01,4.9501635415e-01,4.7945780862e-01,4.6290444312e-01,4.5090036566e-01,4.3431410147e-01,4.6748231001e-01,4.2114102473e-01
4.000000,5.7624422801e-01,5.3321272688e-01,5.6739287299e-01,5.4902250201e-01,5.3765643732e-01,5.1875227613e-01,5.0607481573e-01,4.9556945326e-01,4.9649537882e-01,4.9787924328e-01,5.0203955568e-01,5.0349171793e-01,5.0438675833e-01,4.9383057697e-01,4.8130046257e-01,4.6236715146e-01,4.5110568598e-01,4.3250993254e-01,4.6682051403e-01,4.2384771008e-01
4.050000,5.7337419023e-01,5.3425201658e-01,5.6873325427e-01,5.4914675325e-01,5.3807195338e-01,5.1672556942e-01,5.0747881875e-01,4.9594328943e-01,4.9872729371e-01,4.9731320232e-01,5.0260449730e-01,5.0126393691e-01,5.0400540364e-01,4.9242969387e-01,4.8333031641e-01,4.6194763865e-01,4.5099896410e-01,4.3115821014e-01,4.6577930130e-01,4.2671569634e-01
4.100000,5.7040782228e-01,5.3558193513e-01,5.6963121275e-01,5.4957508878e-01,5.3831415122e-01,5.1463730077e-01,5.0905502021e-01,4.9614610597e-01,5.0109095629e-01,4.9665290210e-01,5.0326448089e-01,4.9890288358e-01,5.0379601622e-01,4.9085858466e-01,4.8542070575e-01,4.6170027854e-01,4.5058578515e-01,4.3025365068e-01,4.6444608033e-01,4.2967903871e-01
4.150000,5.6741286761e-01,5.3711102933e-01,5.7011309842e-01,5.5027313067e-01,5.3834349373e-01,5.1261513585e-01,5.1074980086e-01,4.9621297831e-01,5.0352212635e-01,4.9595774871e-01,5.0396014264e-01,4.9647264973e-01,5.0372375634e-01,4.8917071642e-01,4.8744392747e-01,4.6166477399e-01,4.4990048478e-01,4.2976945935e-01,4.6291267560e-01,4.3267000382e-01
4.200000,5.6445688682e-01,5.3874645312e-01,5.7022070861e-01,5.5118530900e-01,5.3813807828e-01,5.1077768580e-01,5.1250465356e-01,4.9618766975e-01,5.0595011437e-01,4.9528254058e-01,5.0463667159e-01,4.9404389956e-01,5.0374503160e-01,4.8742435672e-01,4.8928138570e-01,4.6186326189e-01,4.4899869250e-01,4.2966320760e-01,4.6127229171e-01,4.3562110123e-01
4.250000,5.6160544892e-01,5.4039684767e-01,5.7000515880e-01,5.5224250178e-01,5.3769506718e-01,5.0922655097e-01,5.1425977544e-01,4.9612184143e-01,5.0830054192e-01,4.9467376866e-01,5.0524751294e-01,4.9169110849e-01,5.0380830200e-01,4.8567897979e-01,4.9083154480e-01,4.6229888422e-01,4.4794963074e-01,4.2988304111e-01,4.5961661025e-01,4.3846688290e-01
4.300000,5.5892045850e-01,5.4197516901e-01,5.6952148245e-01,5.5336852656e-01,5.3703060483e-01,5.0804133982e-01,5.1595723218e-01,4.9607266969e-01,5.1049888228e-01,4.9416742861e-01,5.0575656417e-01,4.8948901248e-01,5.0385647549e-01,4.8399210829e-01,4.9201490584e-01,4.6295585823e-01,4.4682957106e-01,4.3037315733e-01,4.5803294994e-01,4.4114560324e-01
4.350000,5.5645854396e-01,5.4340145746e-01,5.6882466464e-01,5.5448477002e-01,5.3617828879e-01,5.0727769758e-01,5.1754365147e-01,4.9609907190e-01,5.1247450880e-01,4.9378846535e-01,5.0613874560e-01,4.8750853790e-01,5.0383068785e-01,4.8241663731e-01,4.9277597104e-01,4.6380097881e-01,4.4571717080e-01,4.3107783997e-01,4.5660149491e-01,4.4360081586e-01
4.400000,5.5426948077e-01,5.4460545949e-01,5.6796732555e-01,5.5551299286e-01,5.3518640295e-01,5.0696772716e-01,5.1897251252e-01,4.9625707250e-01,5.1416490257e-01,4.9355164982e-01,5.0637914144e-01,4.8581256490e-01,5.0367493254e-01,4.8099857442e-01,4.9308281286e-01,4.6478634888e-01,4.4469065761e-01,4.3194382862e-01,4.5539267833e-01,4.4578293421e-01
4.450000,5.5239468321e-01,5.4552894684e-01,5.6699878803e-01,5.5637695476e-01,5.3411425708e-01,5.0712179824e-01,5.2020611206e-01,4.9659503304e-01,5.1551964981e-01,4.9346343629e-01,5.0647116117e-01,4.8445189575e-01,5.0334081921e-01,4.7977511236e-01,4.9292525177e-01,4.6585300145e-01,4.4382621575e-01,4.3292128574e-01,4.5446487335e-01,4.4765072407e-01
4.500000,5.5086585189e-01,5.4612755540e-01,5.6596493036e-01,5.5700380954e-01,5.3302805340e-01,5.0773071136e-01,5.2121723644e-01,4.9714947384e-01,5.1650386211e-01,4.9352420411e-01,5.0641431467e-01,4.8346179826e-01,5.0279173752e-01,4.7877299939e-01,4.9231267683e-01,4.6693499997e-01,4.4319661840e-01,4.3396395900e-01,4.5386256524e-01,4.4917264227e-01
4.550000,5.4970389298e-01,5.4637199016e-01,5.6490812493e-01,5.5732615598e-01,5.3199667729e-01,5.0876748891e-01,5.2199049623e-01,4.9794204039e-01,5.1710070732e-01,4.9373031702e-01,5.0621216386e-01,4.8285944172e-01,5.0200588016e-01,4.7800724421e-01,4.9127223956e-01,4.6796362592e-01,4.4286921147e-01,4.3502923964e-01,4.5361515542e-01,4.5032790684e-01
4.600000,5.4891822066e-01,5.4624850601e-01,5.6386670575e-01,5.5728524583e-01,5.3108769094e-01,5.1018857856e-01,5.2252321929e-01,4.9897788610e-01,5.1731278709e-01,4.9407556397e-01,5.0587088970e-01,4.8264249177e-01,5.0097785556e-01,4.7748025347e-01,4.8984763827e-01,4.6887137691e-01,4.4290273866e-01,4.3607867797e-01,4.5373648536e-01,4.5110718813e-01
4.650000,5.4850652272e-01,5.4575865956e-01,5.6287372787e-01,5.5683529044e-01,5.3036364493e-01,5.1193478389e-01,5.2282577427e-01,5.0024545031e-01,5.1716219003e-01,4.9455179245e-01,5.0539865374e-01,4.8278904140e-01,4.9971892092e-01,4.7718152636e-01,4.8809817983e-01,4.6959565845e-01,4.4334305859e-01,4.3707919816e-01,4.5422508444e-01,4.5151284164e-01
4.700000,5.4845501936e-01,5.4491841135e-01,5.6195516296e-01,5.5594826064e-01,5.2987868659e-01,5.1393259009e-01,5.2292120860e-01,5.0171741239e-01,5.1668914831e-01,4.9514878675e-01,5.0480571160e-01,4.8325895013e-01,4.9825604734e-01,4.7708802090e-01,4.8609745141e-01,4.7008218698e-01,4.4421835553e-01,4.3800487421e-01,4.5506506268e-01,4.5155865217e-01
4.750000,5.4873919099e-01,5.4375671648e-01,5.6112798644e-01,5.5461821022e-01,5.2967539425e-01,5.1609660192e-01,5.2284412244e-01,5.0335254071e-01,5.1594935753e-01,4.9585364779e-01,5.0410501656e-01,4.8399653303e-01,4.9663010114e-01,4.7716527147e-01,4.8393088419e-01,4.7028817021e-01,4.4553481298e-01,4.3883881679e-01,4.5622751169e-01,4.5126911319e-01
4.800000,5.4932490702e-01,5.4231376485e-01,5.6039875765e-01,5.5286408134e-01,5.2978182986e-01,5.1833354731e-01,5.2263875380e-01,5.0509821428e-01,5.1501015236e-01,4.9665002277e-01,5.0331297018e-01,4.8493440481e-01,4.9489335537e-01,4.7736928488e-01,4.8169175331e-01,4.7018526993e-01,4.4727379467e-01,4.3957457258e-01,4.5767225474e-01,4.5067830831e-01
4.850000,5.5016986460e-01,5.4063901803e-01,5.5976323455e-01,5.5073018361e-01,5.3020895195e-01,5.2054782433e-01,5.2235631105e-01,5.0689351418e-01,5.1394586618e-01,4.9751754107e-01,5.0244996597e-01,4.8599814628e-01,4.9310642972e-01,4.7764918134e-01,4.7947563463e-01,4.6976220496e-01,4.4939134632e-01,4.4021649556e-01,4.5934980075e-01,4.4982848491e-01
4.900000,5.5122524293e-01,5.3878914826e-01,5.5920732412e-01,5.4828399968e-01,5.3094869998e-01,5.2264805102e-01,5.2205165573e-01,5.0867287159e-01,5.1283279273e-01,4.9843172273e-01,5.0154046612e-01,4.8711137052e-01,4.9133466305e-01,4.7795047989e-01,4.7737385769e-01,4.6902668509e-01,4.5182037047e-01,4.4077878672e-01,4.6120339892e-01,4.4876841274e-01
4.950000,5.5243748993e-01,5.3682593081e-01,5.5870932673e-01,5.4561151961e-01,5.3197317180e-01,5.2455368982e-01,5.2177950972e-01,5.1037025111e-01,5.1174421470e-01,4.9936450210e-01,5.0061247102e-01,4.8820071774e-01,4.8964393790e-01,4.7821885656e-01,4.7546688350e-01,4.6800625684e-01,4.5447527597e-01,4.4128324053e-01,4.6317114398e-01,4.4755160960e-01
5.000000,5.5375017876e-01,5.3481409939e-01,5.5824309986e-01,5.4281079928e-01,5.3323531271e-01,5.2620068721e-01,5.2159043719e-01,5.1192372598e-01,5.1074594472e-01,5.0028536741e-01,4.9969638367e-01,4.8920032964e-01,4.8809609888e-01,4.7840412679e-01,4.7381866813e-01,4.6674764378e-01,4.5725840877e-01,4.4175606894e-01,4.6518812355e-01,4.4623449533e-01
5.050000,5.5510588695e-01,5.3281915165e-01,5.5778153585e-01,5.3998474468e-01,5.3467139076e-01,5.2754521742e-01,5.2152692073e-01,5.1328010515e-01,5.0989275747e-01,5.0116300972e-01,4.9882337512e-01,4.9005542195e-01,4.8674430844e-01,4.7846413528e-01,4.7247292523e-01,4.6531430534e-01,4.6006726112e-01,4.4222440602e-01,4.6718862079e-01,4.4487452035e-01
5.100000,5.5644805652e-01,5.3090509835e-01,5.5729968832e-01,5.3723418506e-01,5.3620527456e-01,5.2856499604e-01,5.2161989771e-01,5.1439908370e-01,5.0922597642e-01,5.0196729961e-01,4.9802342870e-01,4.9072469242e-01,4.8562887501e-01,4.7836819025e-01,4.7145182268e-01,4.6378219318e-01,4.6280139415e-01,4.4271315939e-01,4.6910837851e-01,4.4352830941e-01
5.150000,5.5772278915e-01,5.2913218136e-01,5.5677700321e-01,5.3465211921e-01,5.3775421269e-01,5.2925812165e-01,5.2188612837e-01,5.1525630213e-01,5.0877233789e-01,5.0267137576e-01,4.9732327577e-01,4.9118144205e-01,4.8477417513e-01,4.7809967400e-01,4.7075715531e-01,4.6223399937e-01,4.6536818633e-01,4.4324275604e-01,4.7088689850e-01,4.4224986610e-01
5.200000,5.5888051681e-01,5.2755463160e-01,5.5619837122e-01,5.3231966699e-01,5.3923551082e-01,5.2963987833e-01,5.2232671530e-01,5.1584478003e-01,5.0854409742e-01,5.0325361310e-01,4.9674444544e-01,4.9141345219e-01,4.8418720960e-01,4.7765751344e-01,4.7037355846e-01,4.6075249288e-01,4.6768687386e-01,4.4382807188e-01,4.7246970345e-01,4.4108889719e-01
5.250000,5.5987747470e-01,5.2621858314e-01,5.5555403883e-01,5.3030383395e-01,5.4057328672e-01,5.2973827754e-01,5.2292698413e-01,5.1617444297e-01,5.0854018228e-01,5.0369925974e-01,4.9630163954e-01,4.9142181311e-01,4.8385807742e-01,4.7705630336e-01,4.7027298065e-01,4.5941375926e-01,4.6969077414e-01,4.4447851510e-01,4.7381044292e-01,4.4008933051e-01
5.300000,5.6067689718e-01,5.2516029340e-01,5.5483870199e-01,5.2865681404e-01,5.4170441015e-01,5.2958926310e-01,5.2365778179e-01,5.1626982853e-01,5.0874805670e-01,5.0400154765e-01,4.9600162318e-01,4.9121904330e-01,4.8376228002e-01,4.7632502716e-01,4.7041948766e-01,4.5828123456e-01,4.7132796817e-01,4.4519894441e-01,4.7487269114e-01,4.3928810588e-01
5.350000,5.6124986506e-01,5.2440482752e-01,5.5405028064e-01,5.2741629833e-01,5.4258283139e-01,5.2923243074e-01,5.2447807616e-01,5.1616643034e-01,5.0914588380e-01,5.0416211816e-01,4.9584279193e-01,4.9082691645e-01,4.8386439266e-01,4.7550448928e-01,4.7077354340e-01,4.5740133310e-01,4.7256097590e-01,4.4599092692e-01,4.7563127596e-01,4.3871431227e-01
5.400000,5.6157575622e-01,5.2396534515e-01,5.5318889073e-01,5.2660617565e-01,5.4318175786e-01,5.2870786266e-01,5.2533858042e-01,5.1590639857e-01,5.0970457975e-01,5.0419066232e-01,4.9581551884e-01,4.9027440143e-01,4.8412237888e-01,4.7464373169e-01,4.7129516636e-01,4.5680121633e-01,4.7336604038e-01,4.4685381743e-01,4.7607299893e-01,4.3838872040e-01
5.450000,5.6164228840e-01,5.2384307896e-01,5.5225639849e-01,5.2623710164e-01,5.4349350820e-01,5.2805432760e-01,5.2618600117e-01,5.1553437683e-01,5.1038947586e-01,5.0410376750e-01,4.9590329446e-01,4.8959599981e-01,4.8449176216e-01,4.7379582889e-01,4.7194571273e-01,4.5648888294e-01,4.7373254616e-01,4.4778526842e-01,4.7619665598e-01,4.3832372380e-01
5.500000,5.6144518666e-01,5.2402802460e-01,5.5125670680e-01,5.2630663267e-01,5.4352727575e-01,5.2730874700e-01,5.2696743669e-01,5.1509410320e-01,5.1116151564e-01,5.0392308680e-01,4.9608454541e-01,4.8883055286e-01,4.8492902569e-01,4.7301352722e-01,4.7268838951e-01,4.5645535772e-01,4.7366287665e-01,4.4878101244e-01,4.7601233910e-01,4.3852365759e-01
5.550000,5.6098754838e-01,5.2450028155e-01,5.5019665867e-01,5.2679889947e-01,5.4330537964e-01,5.2650656468e-01,5.2763444209e-01,5.1462609165e-01,5.1197815452e-01,5.0367308455e-01,4.9633488662e-01,4.8802035114e-01,4.8539391579e-01,4.7234520554e-01,4.7348786552e-01,4.5667840858e-01,4.7317273636e-01,4.4983402091e-01,4.7554008082e-01,4.3898542353e-01
5.600000,5.6027900772e-01,5.2523190869e-01,5.4908722450e-01,5.2768405670e-01,5.4285878776e-01,5.2568252925e-01,5.2814633513e-01,5.1416636127e-01,5.1279430517e-01,5.0337871987e-01,4.9662943611e-01,4.8721020266e-01,4.8585069269e-01,4.7183157919e-01,4.7430947582e-01,4.5712701139e-01,4.7229170264e-01,4.5093336308e-01,4.7480797978e-01,4.3969932060e-01
5.650000,5.5933481152e-01,5.2618910025e-01,5.4794452567e-01,5.2891792468e-01,5.4222272085e-01,5.2487140486e-01,5.2847244209e-01,5.1374591343e-01,5.1356370632e-01,5.0306345776e-01,4.9694480930e-01,4.8644608156e-01,4.8626862313e-01,4.7150344730e-01,4.7511850704e-01,4.5776575379e-01,4.7106359175e-01,4.5206320455e-01,4.7385000452e-01,4.4064996962e-01
5.700000,5.5817490872e-01,5.2733445866e-01,5.4679026108e-01,5.3044229839e-01,5.4143299508e-01,5.2410823050e-01,5.2859316480e-01,5.1339054903e-01,5.1424096117e-01,5.0274791625e-01,4.9726047807e-01,4.8577310995e-01,4.8662213062e-01,4.7138060497e-01,4.7587994358e-01,4.5855851756e-01,4.6954616493e-01,4.5320237496e-01,4.7270370194e-01,4.4181722974e-01
5.750000,5.5682312708e-01,5.2862914463e-01,5.4565123341e-01,5.3218632616e-01,5.4052349057e-01,5.2342789838e-01,5.2849995733e-01,5.1312068809e-01,5.1478422156e-01,5.0244926359e-01,4.9755937654e-01,4.8523289623e-01,4.8689094592e-01,4.7147183668e-01,4.7655890196e-01,4.5947104687e-01,4.6780977214e-01,4.5432480792e-01,4.7140803260e-01,4.4317703232e-01
5.800000,5.5530647291e-01,5.3003472204e-01,5.4455788026e-01,5.3406917777e-01,5.3952483023e-01,5.2286398192e-01,5.2819448501e-01,5.1295103534e-01,5.1515821189e-01,5.0218127255e-01,4.9782784747e-01,4.8486053054e-01,4.8706041941e-01,4.7177572421e-01,4.7712181832e-01,4.6047231218e-01,4.6593471335e-01,4.5540095254e-01,4.7000151668e-01,4.4470209541e-01
5.850000,5.5365454771e-01,5.3151457408e-01,5.4354193991e-01,5.3600396472e-01,5.3846409771e-01,5.2244688979e-01,5.2768734142e-01,5.1289013250e-01,5.1533708370e-01,5.0195474323e-01,4.9805521037e-01,4.8468174979e-01,4.8712195919e-01,4.7228189849e-01,4.7753830782e-01,4.6153483530e-01,4.6400735157e-01,4.5640003395e-01,4.6852081516e-01,4.4636252360e-01
5.900000,5.5189904382e-01,5.3303483988e-01,5.4263357572e-01,5.3790261139e-01,5.3736527563e-01,5.2220155625e-01,5.2699669053e-01,5.1293996818e-01,5.1530656110e-01,5.0177794308e-01,4.9823330783e-01,4.8471080549e-01,4.8707342698e-01,4.7297237216e-01,4.7778348146e-01,4.6263429017e-01,4.6211527628e-01,4.5729284837e-01,4.6699979614e-01,4.4812632957e-01
5.950000,5.5007326240e-01,5.3456488838e-01,5.4185839750e-01,5.3968115680e-01,5.3625005158e-01,5.2214498840e-01,5.2614707717e-01,5.1309583880e-01,5.1506498373e-01,5.0165678392e-01,4.9835631019e-01,4.8494942802e-01,4.8691929808e-01,4.7382271175e-01,4.7784039724e-01,4.6374872812e-01,4.6034203331e-01,4.5805466367e-01,4.6546906810e-01,4.4995993282e-01
6.000000,5.4821159641e-01,5.3607740083e-01,5.4123483930e-01,5.4126485139e-01,5.3513869851e-01,5.2228406448e-01,5.2516846102e-01,5.1334659024e-01,5.1462311207e-01,5.0159463717e-01,4.9842088127e-01,4.8538702083e-01,4.8667045309e-01,4.7480299531e-01,4.7770225106e-01,4.6485771971e-01,4.5876205362e-01,4.5866777496e-01,4.6395590689e-01,4.5182869181e-01
6.050000,5.4634893521e-01,5.3754816193e-01,5.4077227930e-01,5.4259242552e-01,5.3405083314e-01,5.2261398620e-01,5.2409534667e-01,5.1367526997e-01,5.1400280956e-01,5.0159188667e-01,4.9842661068e-01,4.8600196898e-01,4.8634356548e-01,4.7587868276e-01,4.7737390648e-01,4.6594160800e-01,4.5743640262e-01,4.5912333521e-01,4.6248447373e-01,4.5369751190e-01
6.100000,5.4451997638e-01,5.3895567177e-01,5.4047014909e-01,5.4361905055e-01,5.3300595278e-01,5.2311771934e-01,5.2296578331e-01,5.1406014316e-01,5.1323490266e-01,5.0164548869e-01,4.9837644640e-01,4.8676376170e-01,4.8596012461e-01,4.7701162479e-01,4.7687243190e-01,4.6698097306e-01,4.5640982852e-01,4.5942221744e-01,4.6107621078e-01,4.5553154307e-01
6.150000,5.4275845803e-01,5.4028067914e-01,5.4031810240e-01,5.4431774493e-01,5.3202370582e-01,5.2376660675e-01,5.2182002336e-01,5.1447599198e-01,5.1235657629e-01,5.0174886482e-01,4.9827680447e-01,4.8763557307e-01,4.8554516754e-01,4.7816141984e-01,4.7622646570e-01,4.6795635303e-01,4.5570935828e-01,4.5957483857e-01,4.5975031224e-01,4.5729695376e-01
6.200000,5.4109635086e-01,5.4150572003e-01,5.4029714271e-01,5.4467924409e-01,5.3112386923e-01,5.2452214189e-01,5.2069875513e-01,5.1489562544e-01,5.1140861527e-01,5.0189237244e-01,4.9813711120e-01,4.8857699328e-01,4.8512578724e-01,4.7928720172e-01,4.7547442479e-01,4.6884824972e-01,4.5534442289e-01,4.5960004331e-01,4.5852418756e-01,4.5896174119e-01
6.250000,5.3956306327e-01,5.4261472626e-01,5.4038147552e-01,5.4471058502e-01,5.3032600213e-01,5.2533869735e-01,5.1964100294e-01,5.1529154420e-01,5.1043270918e-01,5.0206440529e-01,4.9796872373e-01,4.8954669618e-01,4.8472947055e-01,4.8034976148e-01,4.7466176635e-01,4.6963745213e-01,4.5530826193e-01,4.5952327877e-01,4.5741385264e-01,4.6049652505e-01
6.300000,5.3818471361e-01,5.4359275533e-01,5.4054077652e-01,5.4443279981e-01,5.2964874677e-01,5.2616686030e-01,5.1868194315e-01,5.1563770496e-01,5.0946895515e-01,5.0225293029e-01,4.9778341900e-01,4.9050491222e-01,4.8438232274e-01,4.8131375101e-01,4.7383765345e-01,4.7030570961e-01,4.5558021235e-01,4.5937436375e-01,4.5643419971e-01,4.6187527027e-01
6.350000,5.3698351171e-01,5.4442588272e-01,5.4074256050e-01,5.4387814451e-01,5.2910878083e-01,5.2695696767e-01,5.1785095191e-01,5.1591130196e-01,5.0855365434e-01,5.0244705605e-01,4.9759185217e-01,4.9141561319e-01,4.8410726489e-01,4.8214964885e-01,4.7305143351e-01,4.7083675377e-01,4.5612845439e-01,4.5918516356e-01,4.5559910628e-01,4.6307589719e-01
6.400000,5.3597727228e-01,5.4510128928e-01,5.4095438763e-01,5.4308721946e-01,5.2871949478e-01,5.2766246129e-01,5.1717015335e-01,5.1609444290e-01,5.0771750027e-01,5.0263814091e-01,4.9740247261e-01,4.9224831193e-01,4.8392233219e-01,4.8283521688e-01,4.7234930949e-01,4.7121759826e-01,4.5691285815e-01,4.5898742976e-01,4.5492135155e-01,4.6408075702e-01
